Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Id_Oficio_Asignacion_Obra,
67,66,B-5051-236-6141-H/0061/2017-2,PROYECTO EJECUTIVO DE LA CALLE ORTIGUILLA TRAMO: AV. RIO DE LOS CASTILLOS - BLVD. PASEO DE LA PRESA COL. VALLE HERMOSO,158062.49,30,47418.75,Apr  7 2017 12:00AM,Apr 24 2017 12:00AM,Jun 17 2017 12:00AM,9,1,1,JORGE 22/05/2017,EJECUCION,271,NULL,NULL,2,Mar 13 2017 12:00AM,1,,0,
68,72,A-2510-315-6141-H/0071/2017-1,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES CORCIRA TRAMO CALIOPE - HADES COL. LA HERMITA I Y II,170616.74,30,51185.02,Apr 27 2017 12:00AM,May  8 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,JORGE 22/05/2017,EJECUCION,640,NULL,NULL,1,Mar 24 2017 12:00AM,1,,0,
69,73,A-2510-315-6141-H/0071/2017-2,PROYECTO EJECUTIVO DE CALLE PROMETEO TRAMO: EROS - CLOTO COL. LA ERMITA I Y II,136190.77,30,40857.23,Apr 27 2017 12:00AM,May  8 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,JORGE 22/05/2017,EJECUCION,640,NULL,NULL,1,Mar 24 2017 12:00AM,1,,0,
70,61,A-2510-315-6121-H/0066/2017,"DIAGNOSTICO Y PROPUESTA DE MEJORA DE IMAGEN URBANA DEL BLVD. SAN PEDRO EN EL TRAMO DE BLVD. ADOLFO LOPEZ MATEOS A CALLE  PASEO DE LOS CUERVOS, LEON GTO.",146396.72,0,0,Apr 14 2017 12:00AM,Apr 24 2017 12:00AM,May 20 2017 12:00AM,10,1,1,JORGE 22/05/2017,EJECUCION,640,NULL,NULL,1,Apr  6 2017 12:00AM,1,,0,
71,68,A-2510-315-6141-H/0070/2017-1,PROYECTO EJECUTIVO DE LA CALLE MADRE MARINA TRAMO: MADRE AURORA – MADRE RAQUEL COL. DIEZ DE MAYO,81420.64,0,0,Apr 27 2017 12:00AM,May  8 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,AMALIA 24/05/2017,EJECUCION,646,NULL,NULL,1,Apr  5 2017 12:00AM,1,DGOP/0067/CONT/2017,0,
72,69,A-2510-315-6141-H/0070/2017-2,PROYECTO EJECUTIVO DE LA CALLE MADRE MAURA TRAMO: ESTAMBRE – MADRE MARINA COL. DIEZ DE MAYO.,94141.01,0,0,Apr 27 2017 12:00AM,May  8 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,AMALIA 24/05/2017,EJECUCION,646,NULL,NULL,1,Apr  5 2017 12:00AM,1,DGOP/0067/CONT/2017,0,
77,84,A-2510-315-6221-H/0079/2017,"PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO EL EJIDO TRAMO: DE BLVD. MORELOS A BLVD. LAS TORRES, LEON GTO.",918160.42,30,275448.12,May  8 2017 12:00AM,May  8 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,CLAU 01/06/2017,EJECUCION,640,NULL,NULL,1,May  2 2017 12:00AM,1,,0,
81,96,E-2510-701-6141-E/0043/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. HIDALGO LEON, GTO",366994.01,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,02/JUN/2017 XOCH CORRECCION DE FONDO 09/08/2017 ANA LAURA,EJECUCION,148,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
82,93,E-2510-701-6141-E/0049/2017,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 2 LEON, GTO.",1175488.82,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Dec  9 2017 12:00AM,10,1,1,02/JUN/2017 XOCH,EJECUCION,682,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
83,101,A-2510-315-6141-H/0098/2017-4,PROYECTO EJECUTIVO DE LA CALLE: JOSE MARIA BRITO TRAMO: JOSE MARIA TORNEL-FELIX ROMERO COL. PERIODISTAS MEXICANOS.,239367.14,30,71810.14,May 12 2017 12:00AM,May 22 2017 12:00AM,Jul 15 2017 12:00AM,10,1,1,"01/JUN/2017 XOCH SE BORRA A PETICIÓN DE CONTRATISTA SOLICITABA FUSIONAR ACCIONES.02/JUN/2017 XOCH, SE VUELVE A CAPTURAR POR ACCIÓN COMO LA ASIGNACIÓN.",EJECUCION,613,NULL,NULL,1,Mar 13 2017 12:00AM,1,,0,
84,80,A-2510-315-6141-H/0098/2017-1,PROYECTO EJECUTIVO DE LA CALLE: RENACIMIENTO TRAMO: DELTA-LUCERO DE LA MAÑANA COL. EL POTRERO.,145845.28,30,43753.58,May 12 2017 12:00AM,May 22 2017 12:00AM,Jul 15 2017 12:00AM,10,1,1,"01/JUN/17 XOCH SE BORRA A PETICIÓN CONTRATISTA DE FUSIONAR ACCIONES, SE DEJA ACCIONES SEPARADAS.02/JUN/17 XOCH SE VUELVE A CAPTURAR CONTRATO",EJECUCION,613,NULL,NULL,1,Mar 13 2017 12:00AM,1,,0,
85,86,A-2510-315-6141-H/0098/2017-2,PROYECTO EJECUTIVO DE LA CALLE: GALES TRAMO: POTRERO DEL POZO-BLVD. GUANAJUATO COL EL POTRERO.,158062.5,30,47418.75,May 12 2017 12:00AM,May 22 2017 12:00AM,Jul 15 2017 12:00AM,10,1,1,01/JUN/17 XOCH SE BORRA A PETICIÓN DE CONTRATISTA SOLICITA FUSIONAR ACCIONES.02/JUN/17 XOCH SE VUELVE A CAPTURAR POR ACCIÓN,EJECUCION,613,NULL,NULL,1,Mar 13 2017 12:00AM,1,,0,
86,87,A-2510-315-6141-H/0098/2017-3,PROYECTO EJECUTIVO DE LA CALLE: FRAY NOE TRAMO: FRAY RAMON-FRAY VICTOR COL. AMPLIACION SAN FRANCISCO.,142717,30,42815.1,May 12 2017 12:00AM,May 22 2017 12:00AM,Jul 15 2017 12:00AM,10,1,1,01/JUN/17 XOCH SE BORRA A PETICIÓN DE CONTRATISTA SOLICITA FUSIONAR ACCIONES02/JUN/17 XOCH SE VUELVE A CAPTURAR POR CADA ACCIÓN DE ACUERDO A ASIGNACIÓN,EJECUCION,613,NULL,NULL,1,Mar 13 2017 12:00AM,1,,0,
87,91,E-2510-701-6141-E/0050/2017,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 4 LEON, GTO.",1175488.82,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Dec  9 2017 12:00AM,11,1,1,03/JUN/17 XOCH,EJECUCION,682,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
88,92,E-2510-701-6141-E/0051/2017,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 6 LEON, GTO.",1175488.82,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Dec  9 2017 12:00AM,10,1,1,03/JUN/17 XOCH,EJECUCION,538,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
89,103,A-2510-315-6221-H/0088/2017,"PROYECTO EJECUTIVO DE PARQUE VECINAL OBSERVATORIO II, CALLE MINERAL DE ABAJO ESQ. CON CALLE METIS, COL. OBSERVATORIO II.",187813.88,0,0,May 12 2017 12:00AM,May 15 2017 12:00AM,Jun 17 2017 12:00AM,10,1,1,03/JUN/17 XOCH,EJECUCION,683,NULL,NULL,1,May  5 2017 12:00AM,1,,0,
90,99,A-2510-315-6221-H/0080/2017,"PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO EL HUESO TRAMO: DE LOMAS DE LAS FLORES A AMAPOLA LEON, GTO",1250403.67,30,375121.1,May  8 2017 12:00AM,May  8 2017 12:00AM,Jul 22 2017 12:00AM,10,1,1,AMALIA 05/06/2017,EJECUCION,261,NULL,NULL,1,May  2 2017 12:00AM,1,DGOP/0080/CONT/2017,0,
91,102,A-2510-315-6221-H/0095/2017,"PROYECTO EJECUTIVO DE PARQUE VECINAL ERMITA; BLVD. CLOTO CON CALLE ARTEMISA, COL. ERMITA",154159.68,0,0,May 12 2017 12:00AM,May 15 2017 12:00AM,Jun 17 2017 12:00AM,10,1,1,05/JUN/2017 XOCH,EJECUCION,684,NULL,NULL,1,May  5 2017 12:00AM,1,,0,
92,90,E-2510-701-6141-E/0038/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. TORRES LANDA LEON, GTO",530990.41,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,05/JUN/2017 XOCH,EJECUCION,457,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
93,70,A-2110-350-6271-E/0072/2017-1,REHABILITACIÓN EN LA INSTALACIÓN ELÉCTRICA DEL MERCADO SAN FELIPE,360387.09,30,108116.13,May  5 2017 12:00AM,May 15 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,GRISELDA 05/06/2017,EJECUCION,20,NULL,NULL,1,Apr  5 2017 12:00AM,1,,0,
94,94,E-2510-701-6141-E/0039/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. CERVANTES SAAVEDRA LEON, GTO.",382570.35,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,,1,1,05/JUN/2017 XOCH,EJECUCION,310,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
95,71,A-2110-350-6271-E/0072/2017-2,"REHABILITACIÓN EN LA INSTALACIÓN ELÉCTRICA DEL MERCADO SAN AGUSTÍN, LEÓN GTO.",373454.3,30,112036.29,May  5 2017 12:00AM,May 15 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,GRISELDA 05/06/2017,EJECUCION,20,NULL,NULL,1,Apr  5 2017 12:00AM,1,,0,
96,75,A-2510-314-6141-D/0077/2017,PAVIMENTACION DEL BLVD. TIMOTEO LOZANO ETAPA 2 (CUERPO SUR) TRAMO: BLVD. ATOTONILCO AL  ARROYO DEL  TAJO  DE  SANTA ANA Y CICLOVÍA TRAMO: SAN JOSÉ DE OCA AL ARROYO DEL TAJO DE SANTA ANA.,29012196.75,30,8703659.03,May 12 2017 12:00AM,May 18 2017 12:00AM,Sep 30 2017 12:00AM,10,1,1,GRISELDA 05/06/2017,EJECUCION,15,NULL,NULL,1,May 11 2017 12:00AM,3,,0,
97,100,A-2510-315-6221-H/0082/2017,"PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO ALFARO TRAMO: COMUNIDAD DE ALFARO A BLVD. LAS TORRES, LEÓN GTO",1334308.24,30,400292.47,May  8 2017 12:00AM,May  8 2017 12:00AM,Jul 22 2017 12:00AM,10,1,1,GRISELDA 05/06/2017,EJECUCION,151,NULL,NULL,1,May  2 2017 12:00AM,1,,0,
98,97,E-2510-701-6141-E/0041/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. MARIANO ESCOBEDO LEON, GTO",406426.28,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,,1,1,05/JUN/2017 XOCH,EJECUCION,148,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
99,89,E-2510-701-6141-E/0044/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL MALECON DEL RIO LEON, GTO.",370980.98,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,,1,1,05/JUN/2017 XOCH,EJECUCION,457,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
100,95,E-2510-701-6141-E/0047/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. HILARIO MEDINA LEON, GTO.",363378.43,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,,1,1,05/JUN/2017 XOCH,EJECUCION,310,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
101,83,E-2510-701-6141-E/0055/2017,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 7, LEON, GTO.",1175488.82,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Dec  9 2017 12:00AM,,1,1,05/JUN/2017 XOCH,EJECUCION,375,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
102,82,E-2510-701-6141-E/0056/2017,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 1, LEON, GTO",1175488.82,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Dec  9 2017 12:00AM,,1,1,05/JUN/2017 XOCH,EJECUCION,375,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
103,112,E-2510-701-6141-E/0037/2017,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. JOSE MARIA MORELOS LEON GTO,523016.61,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,GRISELDA 05/06/2017,EJECUCION,685,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
104,116,E-2510-701-6141-E/0042/2017,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. CAMPESTRE LEON GTO,393841.48,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,GRISELDA 05/06/2017,EJECUCION,116,NULL,NULL,12,Jun  5 2017 12:00AM,1,,0,
105,127,A-2510-346-6141-H/0006/2017-1,PROYECTO EJECUTIVO DELAS CALLES: PURA SANGRE TRAMO: BLVD. DELTA-PONY COL. EL CARMEN CTM,168700.25,0,0,Feb 14 2017 12:00AM,Feb 27 2017 12:00AM,Apr 22 2017 12:00AM,10,1,1,JORGE 09/06/2017,EJECUCION,371,NULL,NULL,1,Oct 24 2016 12:00AM,1,,0,
106,111,E-2510-701-6141-E/0036/2017,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. JUAN ALONSO DE TORRES LEON GTO,530990.41,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,09/06/2017 ALMA,EJECUCION,685,NULL,NULL,12,Apr  3 2017 12:00AM,1,DGOP/0046/CONT/2017,0,
107,105,A-2510-315-6221-H/0083/2017,PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO EL ARADO TRAMO: DE NACIMIENTO-BLVD. LA LUZ LEON GTO,945359.21,30,283607.76,May  8 2017 12:00AM,May  8 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,09/06/2017 KAREN,EJECUCION,619,NULL,NULL,1,May  2 2017 12:00AM,1,DGOP/0076/CONT/2017,0,
108,120,E-2510-701-6141-E/0046/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. AEROPUERTO LEON, GTO.",364804.54,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,,1,1,09/JUN/2017 XOCH,EJECUCION,686,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
109,128,A-2510-346-6141-H/0006/2017-2,PROYECTO EJECUTIVO DELA CALLE SAN JOSE DE COSTA RICA TRAMO: TIMOTEO LOZANO -SAN JOSE DEL MAIPO COL. REFUGIO DE SAN JOSE,151377.84,0,0,Feb 14 2017 12:00AM,Feb 27 2017 12:00AM,Apr 22 2017 12:00AM,10,1,1,JORGE 09/06/2017,EJECUCION,371,NULL,NULL,1,Oct 24 2016 12:00AM,1,,0,
110,138,E-2510-701-6141-E/0052/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. FCO. VILLA LEON, GTO.",350393.72,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,,1,1,09/JUN/2017 XOCH,EJECUCION,687,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
111,139,E-2510-701-6141-E/0054/2017,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 5, LEON GTO",1175488.82,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Dec  9 2017 12:00AM,10,1,1,CLAU 09/06/2017,EJECUCION,373,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
112,118,E-2510-701-6141-E/0045/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. LA LUZ LEON, GTO.",408712.11,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,,1,1,10/JUN/2017 XOCJ,EJECUCION,116,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
113,119,E-2510-701-6141-E/0048/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. LOPEZ MATEOS LEON, GTO.",434785.57,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,,1,1,10/JUN/2017 XOCH29/06/2017 CORRECCION RET. ANA LAURA,EJECUCION,116,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
114,113,E-2510-701-6141-E/0053/2017,"MANTENIMIENTO DEL MULTIDISCIPLINARIO EN EL SECTOR 3, LEON, GTO.",1175488.82,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Dec  9 2017 12:00AM,,1,1,10/JUN/2017 XOCH,EJECUCION,620,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
115,121,A-2510-310-6131-D/0075/2017,"MANTENIMIENTO Y MEJORA A LA INFRAESTRUCTURA DE ALUMBRADO PUBLICO EN ZONA 2 DE LA CIUDAD DE LEON, GTO.",627518.89,30,188255.66,May  2 2017 12:00AM,May 15 2017 12:00AM,Oct 28 2017 12:00AM,10,1,1,10/JUN/2017 XOCH,EJECUCION,456,NULL,NULL,1,Mar 30 2017 12:00AM,1,,0,
116,85,A-2510-315-6221-H/0081/2017,"PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO EL SALTO TRAMO: DE COMUNIDAD EL POTRERO - LINDERO SUR FRACC. PUNTA DEL ESTE, LEON, GTO.",1102864.49,30,330859.34,May  8 2017 12:00AM,May  8 2017 12:00AM,Jul 22 2017 12:00AM,10,1,1,10/JUN/2017 XOCH,EJECUCION,390,NULL,NULL,1,May  2 2017 12:00AM,1,,0,
117,122,A-2510-315-6221-H/0084/2017,"PROYECTO EJECUTIVO DEL PARQUE LINEAL ARROYO LOS NARANJOS TRAMO: DE SELVA DEL CAMPO A ANTIGUO CAMINO A LOS NARANJOS, LEON GTO.",939435.66,30,281830.69,May  8 2017 12:00AM,May  8 2017 12:00AM,Jul  1 2017 12:00AM,10,1,1,10/JUN/2017 XOCH,EJECUCION,688,NULL,NULL,1,May  2 2017 12:00AM,1,,0,
118,117,E-2510-701-6141-E/0040/2017,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. VICENTE VALTIERRA LEON, GTO.",381411.79,0,0,Apr  3 2017 12:00AM,Apr  3 2017 12:00AM,Jul  1 2017 12:00AM,,1,1,10/JUN/2017 XOCH,EJECUCION,116,NULL,NULL,12,Apr  3 2017 12:00AM,1,,0,
119,108,A-2510-315-6221-H/0085/2017,"PROYECTO EJECUTIVO  DE  PARQUE  LINEAL  ARROYO  EL  MUERTO TRAMO: DE BLVD.  LAS TORRES A CONGRESO  DE  CHILPANCINGO  Y  BLVD.  GUANAJUATO  A  BLVD. VICENTE VALTIERRA,  LEON GTO.",1033313.57,30,309994.07,May  8 2017 12:00AM,May  8 2017 12:00AM,Jul 22 2017 12:00AM,,1,1,12/JUN/2017 XOCH,EJECUCION,638,NULL,NULL,1,May  2 2017 12:00AM,1,,0,
120,126,A-2510-315-6221-H/0086/2017,"PROYECTO EJECUTIVO DEL PARQUE LINEAL ARROYO  EL SALTILLO  TRAMO: DE HUERTO DE MELONES  A  SALTILLO, LEON GTO.",1062554.85,30,318766.45,May  8 2017 12:00AM,May  8 2017 12:00AM,Jul 22 2017 12:00AM,10,1,1,12/JUN/2017 XOCH,EJECUCION,542,NULL,NULL,1,May  2 2017 12:00AM,1,,0,
121,110,A-2510-315-6221-H/0087/2017,"PROYECTO EJECUTIVO DE PARQUE VECINAL LIBERTAD, CALLE SAN JOSE DEL CABO CON CALLE SAN JOSE DE LAS MATAS COLONIA LIBERTAD Y PARQUE VECINAL LOMAS DE JEREZ CALLE VOLCAN DE JORULLO ESQ. CALLE VILLA DE REYES COL. LOMAS DE JEREZ",357495.92,30,107248.77,May 12 2017 12:00AM,May 15 2017 12:00AM,Jun 17 2017 12:00AM,,1,1,12/JUN/2017 XOCH,EJECUCION,529,NULL,NULL,1,May  5 2017 12:00AM,1,,0,
122,98,A-2510-315-6221-H/0078/2017,"PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO MASIRANTO TRAMO: DE LINDERO NORTE FRACC. VILLAS SAN NICOLAS A BEATO MIGUEL GOMEZ LOZA, LEO, GTO.",621377.8,30,186413.34,May  8 2017 12:00AM,May  8 2017 12:00AM,Jun 17 2017 12:00AM,,1,1,12/JUN/2017 XOCH,EJECUCION,640,NULL,NULL,1,May  2 2017 12:00AM,1,,0,
123,131,A-2510-315-6221-H/0090/2017-1,"PROYECTO EJECUTIVO DE PARQUE VECINAL JARDINES DE LA BUFA; CALLE BUFA DE TEQUISQUIAPAN CON CALLE BALCÓN DE MAPIMI, COL. JARDINES DE LA BUFA.",155627.01,30,46688.1,May 12 2017 12:00AM,May 15 2017 12:00AM,Jun 17 2017 12:00AM,,1,1,12/JUN/2017 XOCH,EJECUCION,370,NULL,NULL,1,May  5 2017 12:00AM,1,,0,
124,132,A-2510-315-6221-H/0090/2017-2,"PROYECTO EJECUTIVO DE PARQUE VECINAL LEON II - GUADALUPANA; BLVD. MARIANO ESCOBEDO CON CALLE MA ESTHER VALTIERRA, COL. LEON II.",113721.1,30,34116.33,May 12 2017 12:00AM,May 15 2017 12:00AM,Jun 17 2017 12:00AM,10,1,1,12/JUN/2017 XOCH,EJECUCION,370,NULL,NULL,1,May  5 2017 12:00AM,1,,0,
125,123,A-2510-315-6221-H/0091/2017-1,PROYECTO EJECUTIVO DE PARQUE VECINAL 8 DE MARZO CALLE 28 DE NOVIEMBRE CON CALLE 7 DE JULIO COLONIA 8 DE MARZO,194976.47,30,58492.94,May 12 2017 12:00AM,May 15 2017 12:00AM,Jun 17 2017 12:00AM,10,1,1,12/06/2017,EJECUCION,539,NULL,NULL,1,May  5 2017 12:00AM,1,,0,
126,124,A-2510-315-6221-H/0091/2017-2,"PROYECTO EJECUTIVO DE PARQUE VECINAL VILLAS DE LEON, CALLE DEL AGORA CON AND. DE LA HACIENDA",203711.97,30,61113.59,May 12 2017 12:00AM,May 15 2017 12:00AM,Jun 17 2017 12:00AM,10,1,1,12/06/2017,EJECUCION,539,NULL,NULL,1,May  5 2017 12:00AM,1,,0,
127,114,A-2510-315-6221-H/0092/2017-1,PROYECTO EJECUTIVO DE PARQUE VECINAL DEPORTIVA II CALLE JUVENTUS CON CALLE REAL SOCIEDAD COLONIA DEPORTIVA II ,178095.78,30,53428.73,May 12 2017 12:00AM,May 15 2017 12:00AM,Jun 17 2017 12:00AM,10,1,1,12/06/2017 KAREN HERNANDEZ,EJECUCION,167,NULL,NULL,1,May  5 2017 12:00AM,1,,0,
128,115,A-2510-315-6221-H/0092/2017-2,"PROYECTO EJECUTIVO  PARQUE VECINAL DESARROLLO EL POTRERO, BLVD. GUANAJUATO CON VÍA LOS CLAVELES EN LA COLONIA DESARROLLO EL POTRERO.",165924.94,30,49777.48,May 12 2017 12:00AM,May 15 2017 12:00AM,Jun 17 2017 12:00AM,10,1,1,12/06/2017 KAREN HERNANDEZ,EJECUCION,167,NULL,NULL,1,May  5 2017 12:00AM,1,,0,
129,142,A-2510-315-6221-H/0068/2017,PROYECTO EJECUTIVO PARA LA BODEGA DE ALMACENAMIENTO PARA LA DIRECCION DE FISCALIZACION Y CONTROL,137855.24,0,0,Apr 14 2017 12:00AM,Apr 24 2017 12:00AM,Jul  8 2017 12:00AM,10,1,1,12/06/2017 KAREN HERNANDEZ15/06/2017 MOD. RETENCIONES ANA LAURA,EJECUCION,251,NULL,NULL,1,Apr  3 2017 12:00AM,1,,0,
130,150,A-2510-315-6141-H/0024/2017,"PROYECTO DE PAVIMENTACION DE LA CALLE POTRERO DE TEPACA, TRAMO: POTREO DE CORRALES A BLVD. DELTA, UBICACIÓN: COLONIA SAN JOSE DEL  POTRERO.",390937.67,0,0,Mar  1 2017 12:00AM,Mar  6 2017 12:00AM,Aug 19 2017 12:00AM,10,1,1,15/JUN/2017 XOCH,EJECUCION,613,NULL,NULL,1,Feb 28 2017 12:00AM,1,,0,
131,106,A-2510-315-6221-H/0093/2017,"PROYECTO EJECUTIVO DE PARQUE VECINAL SAN MARCOS, PRIVADA LAS RIVAS CON CALLE 21 DE MARZO SUR, COL. SAN MARCOS.",153685.78,0,0,May 12 2017 12:00AM,May 15 2017 12:00AM,Jun 17 2017 12:00AM,10,1,1,15/06/2017 KAREN15/06/2017 MOD. RET. ANA LAURA,EJECUCION,541,NULL,NULL,1,May  5 2017 12:00AM,1,,0,
132,144,C-5051-611-6141-D/0101/2017,"PAVIMENTACION DE LA CALLE HADES TRAMO: DE EROS A CLOTO, COLONIA LA ERMITA I Y II",456541.19,30,136962.35,May 24 2017 12:00AM,Jun 12 2017 12:00AM,Sep  9 2017 12:00AM,10,1,1,15/06/2017 KAREN,EJECUCION,679,NULL,NULL,10,May  5 2017 12:00AM,1,,0,
133,129,A-2510-315-6141-H/0099/2017,"PROYECTO EJECUTIVO DE LAS CALLES: SAN JOSE DE COSTA RICA TRAMO: SAN JOSE DE MAIPO-SAN JOSE DE ACATEMPA, COL. REFUGIO DE SAN JOSE Y CALLE SAN JOSE DE ACATEMPA TRAMO: SAN JOSE DE COSTA RICA-SAN JOSE DEL REFUGIO, COL. REFUGIO DE SAN JOSE",300184.15,30,90055.25,May 18 2017 12:00AM,May 29 2017 12:00AM,Jul 22 2017 12:00AM,10,1,1,15/06/2017,EJECUCION,364,NULL,NULL,1,Apr 21 2017 12:00AM,1,,0,
134,146,A-2510-313-6141-D/0112/2017,"MEJORAMIENTO DE LA IMAGEN URBANA ACCESO HNOS. ALDAMA (CUERAMARO), LEON GTO.",13425191.36,30,4027557.4,Jun  1 2017 12:00AM,Jun  5 2017 12:00AM,Sep 30 2017 12:00AM,10,1,1,16/06/2017 KAREN,EJECUCION,666,NULL,NULL,1,May 30 2017 12:00AM,3,D/023/2017,0,
135,145,A-2510-315-6121-H/0113/2017-1,"DIAGNOSTICO DE LA INFRAESTRUCTURA DE MEJORAMIENTO DE IMAGEN DEL BLVD. JOSE MARIA MORELOS, TRAMO: DEL BLVD. HIDALGO A BLVD. ADOLFO LOPEZ MATEOS.",98200.07,0,0,Jun  1 2017 12:00AM,Jun 19 2017 12:00AM,Jul 19 2017 12:00AM,10,1,1,16/06/2017 KAREN,EJECUCION,464,NULL,NULL,1,May 15 2017 12:00AM,1,DGOP/0123/CONT/2017,0,
